mql_id,seller_id,won_date,seller_orders,seller_order_items,first_order_date,last_order_date,delivered_orders,seller_gmv,seller_freight,unique_products,has_post_acquisition_orders,has_delivered_orders,days_to_first_order,origin,origin_group,first_contact_date,landing_page_id,business_segment,lead_type,lead_behaviour_profile,business_type,days_to_close,days_to_close_valid
9f73f765160d33280216b73b6378c068,28fadc495e06e64b5d15d54959f2cee1,2018-01-31 16:18:47,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2017-09-23,007f9098284a86ee80ddeb25d53e0af8,watches,online_top,,reseller,130.67971064814816,130.67971064814816
fe75268bb28b40ef89979d0ec2c54497,dbdd0ec73a4817971d962698f2fea022,2018-02-02 13:08:11,16.0,16.0,2018-04-30 11:04:32,2018-08-19 21:21:03,16.0,6384.0,1790.8,3.0,True,True,86.91413194444445,direct_traffic,direct_traffic,2018-01-24,5bc6da5f353093c37734eddd2eafc993,health_beauty,online_big,,manufacturer,9.547349537037038,9.547349537037038
bd0c413c4350a9a29fb9bec5de64e2a6,2aeedd049dc20e7171f43110fd0d6821,2018-06-13 16:37:42,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-04-06,b76ef37428e6799c421989521c0e5077,construction_tools_house_garden,industry,cat,reseller,68.69284722222223,68.69284722222223
409b474080e928bbb5664659407b5947,6a60bd6a4afd5fc86b75b47ec502df7b,2018-05-16 17:48:30,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-05-05,5dc848e7dd9418dffe183215b8ff0bc1,health_beauty,online_small,cat,reseller,11.74201388888889,11.74201388888889
2b73fd917ee9cc38ec528df06d5b8561,46bec94e1e0fc413b6adb1d1bd175477,2018-05-25 16:36:57,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-05-23,22c29808c4f815213303f8933030604c,food_supplement,online_small,eagle,manufacturer,2.692326388888889,2.692326388888889
06f38e7909709a72b521a4a9d1c05841,73df8d9e8f8c54d0d42feb9bf58c718c,2018-06-05 21:47:22,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-01-30,b76ef37428e6799c421989521c0e5077,home_office_furniture,online_medium,,manufacturer,126.90789351851852,126.90789351851852
8928ccba6d94d5f1481c1065330c6066,dd22fbe4df5d84be25176054640b696d,2018-06-11 12:36:11,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-05-24,22c29808c4f815213303f8933030604c,food_drink,industry,cat,manufacturer,18.525127314814814,18.525127314814814
58b26e6eaeb6ed078b51e6cde7925d71,2aa8585964d74f71e334a6c3de2ddc27,2018-02-05 18:36:39,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-01-31,b76ef37428e6799c421989521c0e5077,fashion_accessories,online_small,,reseller,5.7754513888888885,5.7754513888888885
15992174039ff729f588d6c82cf022c1,6cd5309bfee39493f71de0350e837b3d,2018-02-15 18:21:28,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-02-09,40dec9f3d5259a3d2dbcdab2114fae47,car_accessories,offline,cat,reseller,6.764907407407407,6.764907407407407
239ce949b3bcb25a0c47779fe37c80e0,caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-03-28 16:09:52,13.0,14.0,2018-04-16 13:04:33,2018-08-27 18:50:06,13.0,803.87,233.87,5.0,True,True,18.87130787037037,unknown,unknown,2018-03-27,b76ef37428e6799c421989521c0e5077,toys,online_medium,cat,reseller,1.6735185185185186,1.6735185185185186
b8bb2a1d59f4ecae0646fc039b75391e,fe87f472055fbcf1d7e691c00b1560dc,2018-01-23 12:41:16,6.0,6.0,2018-05-07 13:09:18,2018-08-19 21:44:37,6.0,1085.8,130.16,4.0,True,True,104.01946759259259,other,other,2018-01-18,73f31a40697cc90a86c1273563ac230e,home_decor,online_medium,,reseller,5.528657407407407,5.528657407407407
6d78dcbeb39103c047f486abd2519ee4,366b6b05f39997f102dc5179de14d43c,2018-10-01 12:27:47,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-02-02,22c29808c4f815213303f8933030604c,health_beauty,online_small,wolf,reseller,241.51929398148147,241.51929398148147
4fbe9e8a0ace3a44f0a9e1d7fe41da02,9169e322ad3419286d1e5ee8f1c3b3f0,2018-11-01 15:36:16,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-04-09,22c29808c4f815213303f8933030604c,perfume,online_medium,eagle,reseller,206.6501851851852,206.6501851851852
6c6094f256f51e83fe02bce6091163e7,da4d149c0ddbac90557103ac0a0ec356,2018-01-11 17:16:48,1.0,1.0,2018-08-20 12:37:54,2018-08-20 12:37:54,0.0,0.0,0.0,0.0,True,False,220.80631944444445,organic_search,organic_search,2018-01-07,40dec9f3d5259a3d2dbcdab2114fae47,sports_leisure,online_medium,,reseller,4.72,4.72
0b32d6a87c09c32b3cd90dfd5ef5699f,4dd7866cf496e0c2fcfc93a4589dc1be,2018-04-27 14:04:06,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-04-10,b76ef37428e6799c421989521c0e5077,fashion_accessories,online_medium,cat,,17.586180555555554,17.586180555555554
f63f7107398c54c17b5d14eadfa76842,bc2579cde838eb0fa8477f7efb1298d1,2018-05-10 20:10:08,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,direct_traffic,direct_traffic,2018-05-10,b76ef37428e6799c421989521c0e5077,household_utilities,offline,cat,reseller,0.8403703703703703,0.8403703703703703
10fa97233fb64af4b6ce8316d0bc2eca,693660429f9dc4ff704eb3d88dad54d7,2018-05-25 21:25:11,2.0,2.0,2018-07-22 17:24:17,2018-07-23 17:01:07,2.0,124.0,24.119999999999997,1.0,True,True,57.832708333333336,social,social,2018-03-12,88740e65d5d6b056e0cda098e1ea6313,audio_video_electronics,online_medium,wolf,reseller,74.89248842592593,74.89248842592593
cdd41e8e7e609526df11a959b953cc0d,7d7866a99a8656a42c7ff6352a433410,2018-05-30 22:29:56,5.0,5.0,2018-07-03 23:18:04,2018-08-29 14:52:00,5.0,147.89,59.49,4.0,True,True,34.033425925925926,organic_search,organic_search,2018-05-10,ce1a65abd0973638f1c887a6efcfa82d,household_utilities,offline,cat,reseller,20.937453703703703,20.937453703703703
3c13b54db21952663b5775d142be0ed2,657969cca82e884d272385ec0ef06edd,2018-02-08 19:03:20,3.0,3.0,2018-05-01 10:10:41,2018-07-31 17:45:44,3.0,139.70000000000002,51.86,3.0,True,True,81.63010416666667,social,social,2018-01-26,88740e65d5d6b056e0cda098e1ea6313,fashion_accessories,industry,,reseller,13.793981481481481,13.793981481481481
a0604c9d9ef23fbf7cb7be5091201041,b7140ce94c4514bf136a2c3f98e0476c,2018-07-31 20:01:32,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-03-28,ee40ded7dc801923f81ab6dbbf6e5417,audio_video_electronics,online_small,cat,reseller,125.83439814814815,125.83439814814815
88e3fa7a7462c4ce017655ee2ea2ad46,a50397ac35dc51ce40c4c3117828e4ec,2018-03-28 19:05:44,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-03-27,b76ef37428e6799c421989521c0e5077,audio_video_electronics,industry,eagle,reseller,1.795648148148148,1.795648148148148
867b587b7c0da5f1af73b47803e60859,d65d93b215feab3f997441e1e0a98ca5,2018-05-14 19:26:01,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-04-04,241f79c7a8fe0270f4fb79fcbbcd17ad,computers,offline,cat,reseller,40.8097337962963,40.8097337962963
5bee2861956d76fe35e91c33bc4a81b3,dda37071807e404c5bb2a1590c66326f,2018-03-26 20:08:26,1.0,1.0,2018-04-24 08:37:20,2018-04-24 08:37:20,1.0,199.99,19.28,1.0,True,True,28.520069444444445,paid_search,paid_search,2018-03-16,b6885f18d203a61176418c1fb3764815,bags_backpacks,online_small,eagle,manufacturer,10.839189814814814,10.839189814814814
1e2001dab6238763e58c775cba225a16,85be0b7181c48c393007b0002fdec79c,2018-04-30 20:47:07,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-03-23,b76ef37428e6799c421989521c0e5077,construction_tools_house_garden,online_medium,cat,reseller,38.86605324074074,38.86605324074074
37d92d59a2b02e0256aa1d2bddcfa50d,671585f5a2af58b6e276bc01003c0d2b,2018-06-19 19:54:25,27.0,27.0,2018-07-27 21:43:27,2018-08-25 23:39:08,27.0,1244.0,448.11,5.0,True,True,38.07571759259259,social,social,2018-01-07,88740e65d5d6b056e0cda098e1ea6313,household_utilities,online_medium,,manufacturer,163.82945601851853,163.82945601851853
503831c6265361a08aa4113b4d867178,4a1f694197d05fe70026b016a7316b41,2018-02-02 11:25:23,14.0,23.0,2018-02-17 01:22:20,2018-08-12 20:10:32,14.0,907.77,370.98,12.0,True,True,14.581215277777778,paid_search,paid_search,2018-01-10,ce1a65abd0973638f1c887a6efcfa82d,home_decor,online_medium,,reseller,23.47596064814815,23.47596064814815
bc55d3363ee659d6ab6c908b932c7705,3d3ccf2b2f8134b10dce9dd446f0e075,2018-04-25 18:28:42,3.0,3.0,2018-06-20 21:14:59,2018-08-10 11:48:43,3.0,608.6,141.93,3.0,True,True,56.11547453703704,paid_search,paid_search,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,home_decor,online_medium,cat,reseller,6.769930555555556,6.769930555555556
1b34d47c57a081fbfeec93a1065e69bd,2cb6eb1b7185064167657fa09f541105,2018-01-15 17:14:00,6.0,7.0,2018-02-20 22:32:06,2018-08-03 21:35:53,6.0,1217.9,164.78,6.0,True,True,36.22090277777778,paid_search,paid_search,2018-01-08,40dec9f3d5259a3d2dbcdab2114fae47,home_decor,online_medium,,manufacturer,7.718055555555556,7.718055555555556
fef0383cea937628ff95eb48ba1ffd17,0fe3372ef9bebf177e6cb95fa0340fb6,2018-08-20 13:15:36,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-04-22,0625ca637bf063abf254a66fe91fa84b,construction_tools_house_garden,offline,shark,reseller,120.5525,120.5525
f89b10e626692ac7a87c19d69f261db2,964cb238d75d1e6c6e1f88adcdf14f42,2018-03-07 14:24:51,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-03-06,ce1a65abd0973638f1c887a6efcfa82d,construction_tools_house_garden,online_medium,cat,manufacturer,1.6005902777777778,1.6005902777777778
1d0949fd6674f963b44662838ef3ae09,167bde8a09cb3196874f3f7e2753a98d,2018-01-29 20:43:42,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-01-07,22c29808c4f815213303f8933030604c,toys,industry,,manufacturer,22.863680555555554,22.863680555555554
a463cac2327534f6f02563ffbdf92918,c84592044b180dec206770c38603814b,2018-01-30 18:06:36,15.0,15.0,2018-02-28 14:53:09,2018-05-22 20:31:58,14.0,491.94000000000005,209.03,5.0,True,True,28.865659722222222,unknown,unknown,2018-01-15,22c29808c4f815213303f8933030604c,audio_video_electronics,online_medium,,reseller,15.754583333333333,15.754583333333333
4b4234f02431d2179f5d18fd1db0ef8e,c3e1abd72a42fe690fcd89cf5720fe29,2018-04-27 12:40:32,13.0,13.0,2018-05-22 19:45:11,2018-08-13 13:36:58,13.0,1798.61,168.97,5.0,True,True,25.29489583333333,organic_search,organic_search,2018-04-16,22c29808c4f815213303f8933030604c,pet,online_big,eagle,reseller,11.528148148148148,11.528148148148148
05ede5cedad6c61ef99376296b0699ef,4d0041cdbe51b4617d95c70b19decc74,2018-04-20 19:29:22,8.0,8.0,2018-05-10 21:50:13,2018-07-31 09:52:59,8.0,5235.200000000001,230.29,6.0,True,True,20.0978125,organic_search,organic_search,2018-04-20,358adb2fee9a122549618e46925a00a5,car_accessories,industry,eagle,reseller,0.8120601851851852,0.8120601851851852
8aa7c17161d6a6270218e8a7b0806263,4e0bb097aa0fb4e2f9a146b77698427a,2018-01-19 02:00:00,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,direct_traffic,direct_traffic,2018-01-10,b76ef37428e6799c421989521c0e5077,car_accessories,offline,,reseller,9.083333333333334,9.083333333333334
90d2301e323b1809708324229782def2,77e81c45f03c23a7b43dbb0bdd905dff,2018-01-12 13:49:28,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,direct_traffic,direct_traffic,2018-01-08,241f79c7a8fe0270f4fb79fcbbcd17ad,health_beauty,online_small,,manufacturer,4.576018518518518,4.576018518518518
e5d0a99e3684733914f594116839e0c2,2fa13c8bd5705d279f7ed5cc9ec61c68,2018-01-18 02:00:00,2.0,4.0,2018-04-20 11:25:54,2018-07-10 17:52:57,2.0,87.4,61.3,2.0,True,True,92.39298611111111,unknown,unknown,2018-01-12,b76ef37428e6799c421989521c0e5077,health_beauty,online_medium,,reseller,6.083333333333333,6.083333333333333
790d8fa56e05ff05080e6e66fae0272a,9e54d45e5f30ed4f296bd25d4edada20,2018-04-04 20:55:17,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-03-12,22c29808c4f815213303f8933030604c,music_instruments,online_small,wolf,reseller,23.871724537037036,23.871724537037036
0c117e6a0b3f700bd997a11500a5c2e2,596d3b6f78d5a703bfce24b801d2fbdb,2018-06-26 17:13:29,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-03-05,22c29808c4f815213303f8933030604c,health_beauty,industry,wolf,reseller,113.71769675925925,113.71769675925925
3461d99a30c72933c66cac4f1c02bd14,18e694e0e48ed6f7aa3f24aade5fd697,2018-03-27 03:00:00,31.0,34.0,2018-06-05 19:28:28,2018-08-26 19:07:32,31.0,701.54,504.23,4.0,True,True,70.68643518518519,unknown,unknown,2018-03-02,b76ef37428e6799c421989521c0e5077,computers,online_medium,wolf,reseller,25.125,25.125
0338bf13624f52beaca91ec4a23c860c,667ee4b0aece58908fae3fd1649b7e6c,2018-04-30 13:30:05,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,display,display,2018-04-05,22c29808c4f815213303f8933030604c,handcrafted,online_medium,eagle,,25.56255787037037,25.56255787037037
245e57794c369c8617378e285ee9755c,fd435faa3c0422b60440ea3480d0e77c,2018-07-26 17:03:01,1.0,1.0,2018-08-20 07:36:53,2018-08-20 07:36:53,1.0,749.0,133.87,1.0,True,True,24.60685185185185,unknown,unknown,2018-03-22,b76ef37428e6799c421989521c0e5077,music_instruments,online_big,eagle,reseller,126.71042824074074,126.71042824074074
b9ed46d1ff01c4fb8e3f2453091804d0,7816cd9c5b1238e320545f5bf7eb80e8,2018-05-14 19:41:58,1.0,1.0,2018-05-24 21:30:11,2018-05-24 21:30:11,1.0,489.0,22.76,1.0,True,True,10.075150462962963,organic_search,organic_search,2018-05-09,22c29808c4f815213303f8933030604c,construction_tools_house_garden,online_big,cat,reseller,5.820810185185185,5.820810185185185
38427015e9934ea855bd9adcdf32055f,713a71465d58d5315a36788861dfec4a,2018-01-22 17:43:36,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-01-05,b217afa2c1f4cb502423005639878f6d,stationery,industry,,reseller,17.738611111111112,17.738611111111112
c3daacb733cbbe636db5b70ace98d520,4d54524ebf3e26769edc397a2eb26462,2018-05-18 13:05:14,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-05-15,22c29808c4f815213303f8933030604c,computers,online_top,cat,reseller,3.545300925925926,3.545300925925926
593f4a8705fd0d72d47efb651bdfb135,8dc50970bc5ef0bf96e6dc401caf0c1c,2018-05-23 21:00:58,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,display,display,2018-05-07,a7982125ff7aa3b2054c6e44f9d28522,home_office_furniture,online_medium,eagle,reseller,16.875671296296296,16.875671296296296
be8eca3856293b0591f6240af2b62091,c963a25b8671419c6ce9eebe8fd03218,2018-03-13 15:51:54,1.0,1.0,2018-05-01 01:28:38,2018-05-01 01:28:38,1.0,49.0,19.32,1.0,True,True,48.40050925925926,paid_search,paid_search,2018-03-04,40dec9f3d5259a3d2dbcdab2114fae47,home_decor,online_medium,cat,manufacturer,9.661041666666666,9.661041666666666
42e63e1b4d6aa921fd566bdef26e5ef4,2aafae69bf4c41fbd94053d9413e87ee,2018-04-19 14:13:04,2.0,2.0,2018-05-24 15:22:39,2018-07-24 19:04:45,2.0,94.0,29.869999999999997,2.0,True,True,35.04832175925926,social,social,2018-04-03,58326e62183c14b0c03085c33b9fdc44,stationery,online_medium,cat,manufacturer,16.592407407407407,16.592407407407407
d57b5430f8c6a9fa9d91cb60bd237336,3c6b1149911003e599410f60c7735bc6,2018-02-28 19:15:15,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-02-06,73f31a40697cc90a86c1273563ac230e,audio_video_electronics,online_medium,cat,reseller,22.802256944444444,22.802256944444444
3505514e9f9ba3724fc51cb3278e0e67,9ebf0ac03992f6240c8339820ed03581,2018-08-02 17:32:16,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2017-11-21,b76ef37428e6799c421989521c0e5077,small_appliances,online_big,"cat, wolf",reseller,254.73074074074074,254.73074074074074
fdd68c10c38eb2811cbf1e13bc95b5a1,65d5e688c5bba88c62953b3a97264d54,2018-04-18 20:19:00,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-04-10,22c29808c4f815213303f8933030604c,home_office_furniture,offline,cat,manufacturer,8.846527777777778,8.846527777777778
f7066703eb3987f21f0d102ea8caaeb5,013d100f608a64ec8275c038aedeb064,2018-04-06 14:15:21,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-01-22,22c29808c4f815213303f8933030604c,food_supplement,online_top,,reseller,74.59399305555556,74.59399305555556
8423896e04d8cc356ddbb29d4cc9288d,d66c11a9572221d92fbb8c4897db5f9b,2018-04-14 03:00:00,16.0,16.0,2018-06-23 22:12:28,2018-08-22 18:36:40,16.0,776.56,387.82,9.0,True,True,70.80032407407407,direct_traffic,direct_traffic,2018-04-08,22c29808c4f815213303f8933030604c,household_utilities,industry,cat,manufacturer,6.125,6.125
54007efbb2ae51f02c995466f0738caa,7d91f9d655df761fd0cf119733a61e74,2018-08-14 13:56:57,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-05-14,ce1a65abd0973638f1c887a6efcfa82d,perfume,online_medium,cat,reseller,92.58121527777777,92.58121527777777
1991b2c8479598ad84ed59f5446bb589,77d0bfeb12a6711682cc61a508f87313,2018-05-23 13:57:13,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-05-17,b76ef37428e6799c421989521c0e5077,health_beauty,online_beginner,cat,reseller,6.5814004629629625,6.5814004629629625
180d9ac0990bb42907fe9cc7aa3eb5a1,01fd077212124329bac32490e8ef80d9,2018-03-28 22:45:45,31.0,39.0,2018-04-16 10:44:09,2018-08-24 17:52:59,31.0,1208.0,575.36,12.0,True,True,18.49888888888889,unknown,unknown,2018-03-28,b76ef37428e6799c421989521c0e5077,household_utilities,online_medium,cat,reseller,0.9484375,0.9484375
0c28423a88b5dbffd0d1ee2aec41efd0,c0199604c0ca0863cd20b95aadd24427,2018-04-06 21:43:37,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-04-05,0218f6be0b76aca72ab4d00ee9e8cf10,phone_mobile,online_medium,eagle,reseller,1.9052893518518519,1.9052893518518519
af1ea7c59c7e37f0b95b48bc972ceb67,7461606ae81596a71b8a98fd0f2460b2,2018-05-25 18:04:39,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-05-25,b76ef37428e6799c421989521c0e5077,home_office_furniture,offline,cat,reseller,0.7532291666666666,0.7532291666666666
cb92c899ab0e2c0fcf4d4e11e9930f6a,9d213f303afae4983637247556438ede,2018-05-11 12:46:58,2.0,3.0,2018-07-14 00:04:42,2018-07-24 12:43:00,2.0,47.7,73.11,2.0,True,True,63.47064814814815,paid_search,paid_search,2018-04-13,35c9b150ab36fe584c1f24fd458c453a,bed_bath_table,online_big,cat,reseller,28.53261574074074,28.53261574074074
6bdffb19c15963b8e630b6a1861b477f,76bf0e3e7d311d9069d4512cc1a232d7,2018-04-24 14:19:33,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-04-03,b76ef37428e6799c421989521c0e5077,home_decor,online_small,cat,manufacturer,21.59690972222222,21.59690972222222
834e43588167648b6f83961cf22f940e,4ff8d644ff76721b86fdc7c75c48d4a6,2018-05-11 19:21:23,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,unknown,unknown,2018-02-28,b76ef37428e6799c421989521c0e5077,car_accessories,online_medium,cat,reseller,72.80651620370371,72.80651620370371
688026f6edb29cc7c96b287b186b03c9,59ddca14932ec5557c099a51c4d5a58e,2018-04-27 13:27:25,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-02-14,241f79c7a8fe0270f4fb79fcbbcd17ad,food_supplement,online_small,cat,reseller,72.56070601851852,72.56070601851852
439c56de17208ac25a2abee9beca46f7,8c9348f33ae3dada25c99c99ade2af78,2018-04-25 21:44:40,2.0,2.0,2018-06-19 11:34:27,2018-07-26 20:18:26,2.0,312.99,51.94,2.0,True,True,54.57623842592593,paid_search,paid_search,2017-11-02,241f79c7a8fe0270f4fb79fcbbcd17ad,construction_tools_house_garden,online_small,cat,reseller,174.90601851851852,174.90601851851852
ed1f42da2c5662307df13fe5648b05bf,89c4c1dfaab405a37514bda5243b0206,2018-08-24 03:00:00,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,referral,referral,2018-04-19,8999524db83541c7f1ad48906d5d4b86,sports_leisure,online_small,cat,reseller,127.125,127.125
9577014358ebabb5010e7513a7439a82,f1b854361f4e15d5851b494df66f22b2,2018-04-11 16:05:14,3.0,4.0,2018-04-15 17:02:51,2018-07-25 15:35:55,3.0,1168.8,306.44,3.0,True,True,4.040011574074074,direct_traffic,direct_traffic,2018-04-08,22c29808c4f815213303f8933030604c,pet,online_big,cat,manufacturer,3.670300925925926,3.670300925925926
c6c02ef92aa0dcb6c333a27cfb22d47c,c8665a4dd081a2c436b1cd921079d0d9,2018-05-10 17:13:16,1.0,1.0,2018-06-18 12:48:25,2018-06-18 12:48:25,1.0,79.39,14.14,1.0,True,True,38.81607638888889,direct_traffic,direct_traffic,2018-05-10,22c29808c4f815213303f8933030604c,car_accessories,online_medium,wolf,reseller,0.7175462962962963,0.7175462962962963
22c0b2a19a05fff19e92fab5a0b7728b,138dbe45fc62f1e244378131a6801526,2018-04-25 17:19:34,49.0,58.0,2018-05-07 11:11:27,2018-08-24 14:30:31,49.0,1125.56,689.24,22.0,True,True,11.744363425925926,paid_search,paid_search,2018-04-25,22c29808c4f815213303f8933030604c,household_utilities,online_medium,eagle,reseller,0.7219212962962963,0.7219212962962963
41fb0fd43593de7d24448de9f5aea38e,b25ec1aff84400104d63eadc3b3052fa,2018-03-19 20:04:46,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-03-02,ea4434c9a6df0098e720204ba3dbb76d,audio_video_electronics,offline,cat,reseller,17.836643518518517,17.836643518518517
7b27ab2fbcbe3b67935da0694742ed0e,3917f19baf48b61b7c9a106ea10ad953,2018-02-16 18:51:56,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-01-29,22c29808c4f815213303f8933030604c,small_appliances,online_big,,reseller,18.786064814814814,18.786064814814814
bea6f48261d29b0dba555367e277f670,eb72802c83dc7547529c9546d1a9b8ef,2018-04-30 17:43:10,8.0,8.0,2018-05-07 20:36:52,2018-07-27 10:59:09,8.0,1063.92,117.71,7.0,True,True,7.120625,organic_search,organic_search,2018-04-28,f017be4dbf86243af5c1ebed0cff36a2,health_beauty,online_medium,wolf,reseller,2.738310185185185,2.738310185185185
84ca5950143557353793f24e65e1af22,b67d6c666e8dce1d078c882825e12704,2018-04-20 14:26:36,7.0,8.0,2018-07-06 12:11:22,2018-08-08 16:42:07,7.0,352.84,104.19,6.0,True,True,76.90608796296296,unknown,unknown,2018-04-19,b76ef37428e6799c421989521c0e5077,sports_leisure,online_medium,eagle,reseller,1.6018055555555555,1.6018055555555555
68482ad368c7b9779cf50a7164815379,980640c45d7a4635885491d077167e4d,2018-05-24 20:25:11,14.0,14.0,2018-07-01 09:14:54,2018-08-22 15:43:52,14.0,1004.29,242.37,12.0,True,True,37.53452546296296,unknown,unknown,2018-05-22,b76ef37428e6799c421989521c0e5077,bags_backpacks,online_medium,cat,reseller,2.8508217592592593,2.8508217592592593
70699f79c6aeddeb2d322d7074c2f366,d84ecc09e7c9517825a219be37aca08b,2018-04-18 19:26:35,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-04-02,68f817c510c978e3a3a7474ad2aeb75c,car_accessories,offline,shark,manufacturer,16.810127314814814,16.810127314814814
29ed0987440c24898ae109b05a1d3f8e,dc7192adf8ba09569261f4a8d576afe0,2018-05-11 20:38:50,7.0,8.0,2018-07-22 19:49:25,2018-08-22 18:50:34,7.0,917.0,161.43,5.0,True,True,71.96568287037037,unknown,unknown,2018-05-08,b76ef37428e6799c421989521c0e5077,household_utilities,online_medium,cat,reseller,3.8603009259259258,3.8603009259259258
85fb7822c0e202d4b3bb8c1ad5e0280c,43037711a5c131786d1633e96185d278,2018-03-15 15:12:53,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-03-15,b76ef37428e6799c421989521c0e5077,pet,online_big,cat,reseller,0.6339467592592593,0.6339467592592593
99bc9f7d864b6291861728d671d61890,3b2386b23bc4807a467c2ea5770cdd80,2018-04-24 17:05:08,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,social,social,2017-10-16,87780f7c05ecd79791bde76af663db15,household_utilities,online_medium,cat,manufacturer,190.71189814814815,190.71189814814815
0c1a046883bb8a4141228501feece7c1,c30eb4a935f1ea375393aa691a69b19c,2018-02-21 12:30:22,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,organic_search,organic_search,2018-02-15,bdaeb752e5c3caa215ebe04c61e22325,audio_video_electronics,online_medium,cat,reseller,6.521087962962963,6.521087962962963
ab65e1a4d850fa15d38469a1ad02ce90,ffad1e7127fb622cb64a900751590acd,2018-02-02 20:42:47,10.0,15.0,2018-03-13 14:21:08,2018-07-14 17:40:59,10.0,884.3,206.53,8.0,True,True,38.734965277777775,organic_search,organic_search,2018-02-01,22c29808c4f815213303f8933030604c,home_decor,online_medium,,manufacturer,1.8630439814814814,1.8630439814814814
2f45fb6d3d46af0423ad2813249ac4a2,7b98de631987e26dd6d803490c43a13c,2018-05-08 17:18:41,8.0,8.0,2018-05-22 15:14:41,2018-08-02 12:07:34,8.0,634.2,144.43,5.0,True,True,13.91388888888889,organic_search,organic_search,2018-03-22,22c29808c4f815213303f8933030604c,construction_tools_house_garden,industry,cat,manufacturer,47.72130787037037,47.72130787037037
c733f4f772bfa7b8702ccb81887f8333,77d81755dbf8e62faa0fb683e1a802c6,2018-04-28 03:00:00,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,,paid_search,paid_search,2018-04-13,1baca9df5850e5ba75545d8b2eb8d966,home_appliances,online_top,cat,reseller,15.125,15.125
